raceId,year,round,circuitId,race_name,circuit_name,location,country,driverStandingsId,driverId,points,final_position,wins,year_y,code,forename,surname,nationality,driver_name,constructorStandingsId,constructorId,points_constructor,constructor_final_position,wins_constructor,qualifying_position,q1,q2,q3,pit_stop_count,pit_duration,avg_lap_time,total_laps
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68609,20,25.0,1,1,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,26933,6,40.0,1,1,3.0,83.348,81.944,81.838,1.0,21.787,92.6428103448276,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68610,1,18.0,2,0,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,26933,6,40.0,1,1,1.0,82.824,82.051,81.164,1.0,21.821,92.72963793103449,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68611,8,15.0,3,0,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,26933,6,40.0,1,1,2.0,83.096,82.507,81.828,1.0,21.421,92.75158620689655,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68612,817,12.0,4,0,2018,RIC,Daniel,Ricciardo,Australian,Daniel Ricciardo,26933,6,40.0,1,1,5.0,83.494,82.89699999999999,82.152,1.0,21.440,92.76468965517242,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68613,4,10.0,5,0,2018,ALO,Fernando,Alonso,Spanish,Fernando Alonso,26933,6,40.0,1,1,11.0,83.59700000000001,83.69200000000001,,1.0,22.573,93.12360344827586,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68614,830,8.0,6,0,2018,VER,Max,Verstappen,Dutch,Max Verstappen,26933,6,40.0,1,1,4.0,83.483,82.416,81.879,1.0,20.953,93.14186206896552,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68615,807,6.0,7,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,26933,6,40.0,1,1,8.0,83.782,83.544,83.532,1.0,22.628,93.20610344827585,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68616,822,4.0,8,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,26933,6,40.0,1,1,10.0,83.686,82.089,,1.0,21.664,93.23486206896553,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68617,838,2.0,9,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,26933,6,40.0,1,1,12.0,84.07300000000001,83.85300000000001,,1.0,22.474,93.24489655172414,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68618,832,1.0,10,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,26933,6,40.0,1,1,9.0,83.529,83.061,83.577,1.0,23.868,93.43112068965517,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68619,815,0.0,11,0,2018,PER,Sergio,Pérez,Mexican,Sergio Pérez,26933,6,40.0,1,1,13.0,84.344,84.005,,1.0,22.327,93.45,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68620,839,0.0,12,0,2018,OCO,Esteban,Ocon,French,Esteban Ocon,26933,6,40.0,1,1,15.0,84.503,84.786,,1.0,21.854,93.68208620689654,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68621,844,0.0,13,0,2018,LEC,Charles,Leclerc,Monegasque,Charles Leclerc,26933,6,40.0,1,1,18.0,84.636,,,1.0,22.242,93.94900000000001,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68622,840,0.0,14,0,2018,STR,Lance,Stroll,Canadian,Lance Stroll,26933,6,40.0,1,1,14.0,84.464,84.23,,1.0,25.504,93.99260344827586,58.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68623,843,0.0,15,0,2018,HAR,Brendon,Hartley,New Zealander,Brendon Hartley,26933,6,40.0,1,1,16.0,84.532,,,1.0,22.213,94.66243859649123,57.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68624,154,0.0,16,0,2018,GRO,Romain,Grosjean,French,Romain Grosjean,26933,6,40.0,1,1,7.0,83.67099999999999,83.468,83.339,1.0,23.054,91.36991666666667,24.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68625,825,0.0,17,0,2018,MAG,Kevin,Magnussen,Danish,Kevin Magnussen,26933,6,40.0,1,1,6.0,83.90899999999999,83.3,83.187,1.0,21.983,91.43031818181818,22.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68626,842,0.0,18,0,2018,GAS,Pierre,Gasly,French,Pierre Gasly,26933,6,40.0,1,1,20.0,85.295,,,,,93.18853846153846,13.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68627,828,0.0,19,0,2018,ERI,Marcus,Ericsson,Swedish,Marcus Ericsson,26933,6,40.0,1,1,17.0,84.556,,,,,95.0192,5.0
989,2018,1,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,68628,845,0.0,20,0,2018,SIR,Sergey,Sirotkin,Russian,Sergey Sirotkin,26933,6,40.0,1,1,19.0,84.922,,,,,96.53675,4.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68708,845,0.0,20,0,2018,SIR,Sergey,Sirotkin,Russian,Sergey Sirotkin,26982,210,10.0,7,0,18.0,91.414,,,1.0,24.672,99.63705357142858,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68693,4,16.0,4,0,2018,ALO,Fernando,Alonso,Spanish,Fernando Alonso,26982,210,10.0,7,0,13.0,90.53,90.212,,1.0,24.993,98.63482142857143,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68694,830,8.0,10,0,2018,VER,Max,Verstappen,Dutch,Max Verstappen,26982,210,10.0,7,0,15.0,89.374,,,1.0,30.381,136.29066666666665,3.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68705,825,10.0,9,0,2018,MAG,Kevin,Magnussen,Danish,Kevin Magnussen,26982,210,10.0,7,0,7.0,89.594,89.623,89.358,1.0,25.106,98.19273684210526,57.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68701,844,0.0,16,0,2018,LEC,Charles,Leclerc,Monegasque,Charles Leclerc,26982,210,10.0,7,0,19.0,91.42,,,1.0,25.563,99.20669642857142,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68707,828,2.0,12,0,2018,ERI,Marcus,Ericsson,Swedish,Marcus Ericsson,26982,210,10.0,7,0,17.0,91.063,,,1.0,25.194,98.88492857142856,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68706,842,12.0,7,0,2018,GAS,Pierre,Gasly,French,Pierre Gasly,26982,210,10.0,7,0,6.0,90.121,89.836,89.32900000000001,1.0,24.835,97.9679649122807,57.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68691,8,15.0,5,0,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,26982,210,10.0,7,0,2.0,88.951,88.515,88.101,1.0,25.018,98.10654285714286,35.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68704,154,0.0,17,0,2018,GRO,Romain,Grosjean,French,Romain Grosjean,26982,210,10.0,7,0,16.0,90.53,,,1.0,25.011,99.26867857142858,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68702,840,0.0,18,0,2018,STR,Lance,Stroll,Canadian,Lance Stroll,26982,210,10.0,7,0,20.0,91.503,,,1.0,33.612,99.62391071428571,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68703,843,0.0,19,0,2018,HAR,Brendon,Hartley,New Zealander,Brendon Hartley,26982,210,10.0,7,0,11.0,90.412,90.105,,1.0,36.646,99.133875,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68700,839,1.0,14,0,2018,OCO,Esteban,Ocon,French,Esteban Ocon,26982,210,10.0,7,0,9.0,90.338,90.009,89.874,1.0,24.719,98.994375,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68699,815,0.0,15,0,2018,PER,Sergio,Pérez,Mexican,Sergio Pérez,26982,210,10.0,7,0,12.0,90.218,90.156,,1.0,24.992,99.13339285714287,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68698,832,1.0,13,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,26982,210,10.0,7,0,10.0,89.893,89.80199999999999,89.986,1.0,25.768,99.1125892857143,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68697,838,6.0,11,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,26982,210,10.0,7,0,14.0,90.479,90.525,,1.0,25.081,98.805875,56.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68696,822,22.0,3,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,26982,210,10.0,7,0,3.0,89.275,88.794,88.124,1.0,26.105,96.88840350877193,57.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68695,807,14.0,6,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,26982,210,10.0,7,0,8.0,90.26,89.187,89.57,1.0,24.454,98.61340350877192,57.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68692,817,12.0,8,0,2018,RIC,Daniel,Ricciardo,Australian,Daniel Ricciardo,26982,210,10.0,7,0,5.0,89.55199999999999,88.962,88.398,,,98.684,1.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68689,20,50.0,1,2,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,26982,210,10.0,7,0,1.0,89.06,88.34100000000001,87.958,1.0,24.524,96.87614035087721,57.0
990,2018,2,3,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,68690,1,33.0,2,0,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,26982,210,10.0,7,0,4.0,89.396,88.458,88.22,1.0,24.302,96.99038596491228,57.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68669,20,54.0,1,2,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,26963,6,84.0,2,2,1.0,92.171,92.385,91.095,1.0,23.009,103.06546428571428,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68670,1,45.0,2,0,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,26963,6,84.0,2,2,4.0,93.283,91.914,91.675,1.0,22.464,102.73866071428571,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68671,8,30.0,5,0,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,26963,6,84.0,2,2,2.0,92.474,92.286,91.182,1.0,22.913,102.60744642857142,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68672,817,37.0,4,1,2018,RIC,Daniel,Ricciardo,Australian,Daniel Ricciardo,26963,6,84.0,2,2,6.0,93.877,92.688,91.948,1.0,23.042,102.43535714285714,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68673,4,22.0,6,0,2018,ALO,Fernando,Alonso,Spanish,Fernando Alonso,26963,6,84.0,2,2,13.0,93.428,93.232,,1.0,24.110,102.98248214285715,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68674,830,18.0,8,0,2018,VER,Max,Verstappen,Dutch,Max Verstappen,26963,6,84.0,2,2,5.0,92.932,92.809,91.796,1.0,22.715,102.62171428571428,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68675,807,22.0,7,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,26963,6,84.0,2,2,7.0,93.545,92.494,92.532,1.0,23.654,102.81128571428572,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68676,822,40.0,3,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,26963,6,84.0,2,2,3.0,92.921,92.063,91.625,1.0,22.097,102.59417857142857,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68677,838,6.0,11,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,26963,6,84.0,2,2,14.0,93.824,93.505,,1.0,23.730,103.31701785714286,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68678,832,3.0,12,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,26963,6,84.0,2,2,9.0,93.315,92.97,92.819,1.0,23.935,103.07398214285715,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68679,815,0.0,15,0,2018,PER,Sergio,Pérez,Mexican,Sergio Pérez,26963,6,84.0,2,2,8.0,93.464,92.931,92.758,1.0,22.856,103.23401785714285,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68680,839,1.0,14,0,2018,OCO,Esteban,Ocon,French,Esteban Ocon,26963,6,84.0,2,2,12.0,93.585,93.057,,1.0,23.281,103.2219642857143,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68681,844,0.0,16,0,2018,LEC,Charles,Leclerc,Monegasque,Charles Leclerc,26963,6,84.0,2,2,19.0,94.454,,,1.0,23.392,103.90991071428572,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68682,840,0.0,18,0,2018,STR,Lance,Stroll,Canadian,Lance Stroll,26963,6,84.0,2,2,18.0,94.285,,,1.0,22.661,103.42625,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68683,843,0.0,20,0,2018,HAR,Brendon,Hartley,New Zealander,Brendon Hartley,26963,6,84.0,2,2,15.0,94.013,93.795,,1.0,23.172,104.41682352941176,51.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68684,154,0.0,17,0,2018,GRO,Romain,Grosjean,French,Romain Grosjean,26963,6,84.0,2,2,10.0,93.238,92.524,92.855,1.0,22.981,103.60135714285715,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68685,825,11.0,10,0,2018,MAG,Kevin,Magnussen,Danish,Kevin Magnussen,26963,6,84.0,2,2,11.0,93.359,92.986,,1.0,22.973,103.14239285714287,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68686,842,12.0,9,0,2018,GAS,Pierre,Gasly,French,Pierre Gasly,26963,6,84.0,2,2,17.0,94.101,,,1.0,23.950,103.44125,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68687,828,2.0,13,0,2018,ERI,Marcus,Ericsson,Swedish,Marcus Ericsson,26963,6,84.0,2,2,20.0,94.914,,,1.0,22.785,103.55328571428572,56.0
991,2018,3,17,Chinese Grand Prix,Shanghai International Circuit,Shanghai,China,68688,845,0.0,19,0,2018,SIR,Sergey,Sirotkin,Russian,Sergey Sirotkin,26963,6,84.0,2,2,16.0,94.062,,,1.0,23.716,103.475375,56.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68709,20,66.0,2,2,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,26983,6,114.0,1,2,1.0,102.762,103.015,101.498,1.0,20.037,122.14941176470587,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68710,1,70.0,1,1,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,26983,6,114.0,1,2,2.0,102.693,102.676,101.677,1.0,20.377,122.04492156862746,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68711,8,48.0,3,0,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,26983,6,114.0,1,2,6.0,102.538,102.51,102.49,1.0,30.012,122.0931568627451,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68712,817,37.0,5,1,2018,RIC,Daniel,Ricciardo,Australian,Daniel Ricciardo,26983,6,114.0,1,2,4.0,102.857,103.482,101.911,1.0,19.925,115.82641025641024,39.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68713,4,28.0,6,0,2018,ALO,Fernando,Alonso,Spanish,Fernando Alonso,26983,6,114.0,1,2,13.0,104.01,104.019,,1.0,56.710,122.25925490196077,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68714,830,18.0,8,0,2018,VER,Max,Verstappen,Dutch,Max Verstappen,26983,6,114.0,1,2,5.0,102.642,102.901,101.994,1.0,19.765,115.82041025641026,39.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68715,807,22.0,7,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,26983,6,114.0,1,2,9.0,103.746,103.232,103.066,,,138.9045,10.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68716,822,40.0,4,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,26983,6,114.0,1,2,3.0,103.355,102.679,101.837,1.0,20.192,122.96758333333334,48.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68717,838,8.0,14,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,26983,6,114.0,1,2,16.0,104.489,,,1.0,21.103,122.32241176470589,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68718,832,13.0,10,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,26983,6,114.0,1,2,10.0,103.426,103.464,103.351,1.0,21.516,122.19227450980394,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68719,815,15.0,9,0,2018,PER,Sergio,Pérez,Mexican,Sergio Pérez,26983,6,114.0,1,2,8.0,103.992,103.366,102.547,1.0,28.109,122.12382352941175,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68720,839,1.0,17,0,2018,OCO,Esteban,Ocon,French,Esteban Ocon,26983,6,114.0,1,2,7.0,103.021,102.967,102.523,,,,
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68721,844,8.0,13,0,2018,LEC,Charles,Leclerc,Monegasque,Charles Leclerc,26983,6,114.0,1,2,14.0,103.752,104.074,,1.0,21.058,122.22449019607842,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68722,840,4.0,15,0,2018,STR,Lance,Stroll,Canadian,Lance Stroll,26983,6,114.0,1,2,11.0,104.359,103.585,,1.0,19.737,122.29092156862744,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68723,843,1.0,18,0,2018,HAR,Brendon,Hartley,New Zealander,Brendon Hartley,26983,6,114.0,1,2,19.0,117.354,,,1.0,21.376,122.39845098039216,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68724,154,0.0,19,0,2018,GRO,Romain,Grosjean,French,Romain Grosjean,26983,6,114.0,1,2,20.0,,,,1.0,21.725,118.20621428571428,42.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68725,825,11.0,12,0,2018,MAG,Kevin,Magnussen,Danish,Kevin Magnussen,26983,6,114.0,1,2,15.0,103.674,104.759,,1.0,35.608,122.64615686274509,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68726,842,12.0,11,0,2018,GAS,Pierre,Gasly,French,Pierre Gasly,26983,6,114.0,1,2,17.0,104.496,,,1.0,20.782,122.5296274509804,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68727,828,2.0,16,0,2018,ERI,Marcus,Ericsson,Swedish,Marcus Ericsson,26983,6,114.0,1,2,18.0,105.541,,,1.0,44.107,122.40790196078432,51.0
992,2018,4,73,Azerbaijan Grand Prix,Baku City Circuit,Baku,Azerbaijan,68728,845,0.0,20,0,2018,SIR,Sergey,Sirotkin,Russian,Sergey Sirotkin,26983,6,114.0,1,2,12.0,104.261,103.886,,,,,
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68729,20,78.0,2,2,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,26993,6,126.0,2,2,3.0,77.031,76.80199999999999,76.305,1.0,22.054,87.23569696969696,66.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68730,1,95.0,1,2,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,26993,6,126.0,2,2,1.0,77.633,77.166,76.173,1.0,22.085,86.81775757575757,66.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68731,8,48.0,4,0,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,26993,6,126.0,2,2,4.0,77.483,77.071,76.612,,,96.40675999999999,25.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68732,817,47.0,5,1,2018,RIC,Daniel,Ricciardo,Australian,Daniel Ricciardo,26993,6,126.0,2,2,6.0,77.623,77.638,76.818,1.0,21.618,87.57621212121212,66.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68733,4,32.0,7,0,2018,ALO,Fernando,Alonso,Spanish,Fernando Alonso,26993,6,126.0,2,2,8.0,78.276,78.1,77.721,1.0,21.721,89.04658461538462,65.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68734,830,33.0,6,0,2018,VER,Max,Verstappen,Dutch,Max Verstappen,26993,6,126.0,2,2,5.0,77.411,77.26599999999999,76.816,1.0,21.740,87.22492424242425,66.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68735,807,22.0,8,0,2018,HUL,Nico,Hülkenberg,German,Nico Hülkenberg,26993,6,126.0,2,2,16.0,78.923,,,,,,
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68736,822,58.0,3,0,2018,BOT,Valtteri,Bottas,Finnish,Valtteri Bottas,26993,6,126.0,2,2,2.0,77.674,77.111,76.213,1.0,23.213,87.12977272727272,66.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68737,838,8.0,14,0,2018,VAN,Stoffel,Vandoorne,Belgian,Stoffel Vandoorne,26993,6,126.0,2,2,11.0,78.885,78.32300000000001,,1.0,27.416,92.7882,45.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68738,832,19.0,10,0,2018,SAI,Carlos,Sainz,Spanish,Carlos Sainz,26993,6,126.0,2,2,9.0,78.48,77.803,77.78999999999999,1.0,22.409,88.99907692307691,65.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68739,815,17.0,11,0,2018,PER,Sergio,Pérez,Mexican,Sergio Pérez,26993,6,126.0,2,2,15.0,78.74,79.098,,1.0,22.438,89.540640625,64.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68740,839,1.0,17,0,2018,OCO,Esteban,Ocon,French,Esteban Ocon,26993,6,126.0,2,2,13.0,78.813,78.696,,1.0,47.910,92.88505263157894,38.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68741,844,9.0,13,0,2018,LEC,Charles,Leclerc,Monegasque,Charles Leclerc,26993,6,126.0,2,2,14.0,78.661,78.91,,1.0,21.995,89.627390625,64.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68742,840,4.0,15,0,2018,STR,Lance,Stroll,Canadian,Lance Stroll,26993,6,126.0,2,2,19.0,80.225,,,1.0,21.351,89.702578125,64.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68743,843,1.0,18,0,2018,HAR,Brendon,Hartley,New Zealander,Brendon Hartley,26993,6,126.0,2,2,20.0,,,,1.0,22.631,89.8425,64.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68744,154,0.0,19,0,2018,GRO,Romain,Grosjean,French,Romain Grosjean,26993,6,126.0,2,2,10.0,78.305,77.699,77.83500000000001,,,,
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68745,825,19.0,9,0,2018,MAG,Kevin,Magnussen,Danish,Kevin Magnussen,26993,6,126.0,2,2,7.0,78.169,77.618,77.676,1.0,22.917,88.43392307692308,65.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68746,842,12.0,12,0,2018,GAS,Pierre,Gasly,French,Pierre Gasly,26993,6,126.0,2,2,12.0,78.55,78.463,,,,,
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68747,828,2.0,16,0,2018,ERI,Marcus,Ericsson,Swedish,Marcus Ericsson,26993,6,126.0,2,2,17.0,79.493,,,1.0,22.100,89.904734375,64.0
993,2018,5,4,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,68748,845,0.0,20,0,2018,SIR,Sergey,Sirotkin,Russian,Sergey Sirotkin,26993,6,126.0,2,2,18.0,79.695,,,1.0,22.049,91.07001587301588,63.0
994,2018,6,6,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,68749,20,96.0,2,2,2018,VET,Sebastian,Vettel,German,Sebastian Vettel,27003,6,156.0,2,2,2.0,72.41499999999999,71.518,71.039,1.0,23.964,79.25824358974359,78.0
994,2018,6,6,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,68750,1,110.0,1,2,2018,HAM,Lewis,Hamilton,British,Lewis Hamilton,27003,6,156.0,2,2,3.0,72.46000000000001,71.584,71.232,1.0,23.739,79.38230769230769,78.0
994,2018,6,6,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,68751,8,60.0,5,0,2018,RAI,Kimi,Räikkönen,Finnish,Kimi Räikkönen,27003,6,156.0,2,2,4.0,72.639,71.391,71.266,1.0,24.263,79.39658974358974,78.0
